Confidence Set Size (Mean),Confidence Risk (Mean),Localization Set Size (Mean),Localization Risk (Mean),Classification Set Size (Mean),Classification Risk (Mean),Global Risk (Mean),Confidence Alpha,Localization Alpha,Classification Alpha,Global Alpha,Matching Function,Confidence Method,Localization Method,Classification Prediction Set,Localization Prediction Set
11.710399627685549,0.0189005509018898,20.03598403930664,0.0411108508706092,1.3235793113708496,0.0477889887988567,0.0772375389933586,0.02,0.05,0.05,0.1,lac,box_count_recall,boxwise,aps,multiplicative
18.855199813842773,0.0124000003561377,43.6337890625,0.0160000007599592,65.90607452392578,0.0400651693344116,0.055931843817234,0.02,0.05,0.05,0.1,giou,box_count_threshold,thresholded,lac,additive
18.855199813842773,0.0124000003561377,43.6337890625,0.0160000007599592,65.4388198852539,0.0267909001559019,0.0421109050512313,0.02,0.05,0.05,0.1,giou,box_count_threshold,thresholded,aps,additive
18.855199813842773,0.0124000003561377,39.49027633666992,0.0257874634116888,65.90603637695312,0.0400651693344116,0.0655186995863914,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,lac,additive
18.855199813842773,0.0124000003561377,171.04063415527344,0.0154263153672218,65.90603637695312,0.0400651693344116,0.0553490966558456,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,lac,multiplicative
18.855199813842773,0.0124000003561377,39.49027633666992,0.0257874634116888,65.4388198852539,0.0267909001559019,0.0505589693784713,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,aps,additive
18.855199813842773,0.0124000003561377,171.04063415527344,0.0154263153672218,65.4388198852539,0.0267909001559019,0.04167440533638,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,aps,multiplicative
18.855199813842773,0.0124000003561377,43.37377166748047,0.0198208838701248,65.90603637695312,0.0400651693344116,0.0595411732792854,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,lac,additive
18.855199813842773,0.0124000003561377,195.5758819580078,0.0135746337473392,65.90603637695312,0.0400651693344116,0.0534131415188312,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,lac,multiplicative
18.855199813842773,0.0124000003561377,43.37377166748047,0.0198208838701248,65.4388198852539,0.0267909001559019,0.0448127277195453,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,aps,additive
