Confidence Set Size (Mean),Confidence Risk (Mean),Localization Set Size (Mean),Localization Risk (Mean),Classification Set Size (Mean),Classification Risk (Mean),Global Risk (Mean),Confidence Alpha,Localization Alpha,Classification Alpha,Global Alpha,Matching Function,Confidence Method,Localization Method,Classification Prediction Set,Localization Prediction Set
25.58839988708496,0.02199999988079071,3.152088165283203,0.04919999837875366,41.84626388549805,0.054841071367263794,0.10087607055902481,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,thresholded,aps,additive
25.58839988708496,0.02199999988079071,1.552154302597046,0.04560000076889992,41.84605026245117,0.054841071367263794,0.09781716018915176,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,thresholded,aps,multiplicative
25.58839988708496,0.02199999988079071,1.0469754934310913,0.05197436362504959,42.56287384033203,0.05389014258980751,0.09898313879966736,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,pixelwise,lac,additive
25.58839988708496,0.02199999988079071,1.0425351858139038,0.046601105481386185,42.56287384033203,0.05389014258980751,0.0946907252073288,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,pixelwise,lac,multiplicative
25.58839988708496,0.02199999988079071,1.0469754934310913,0.05197436362504959,41.84625244140625,0.054841071367263794,0.09997233003377914,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,pixelwise,aps,additive
25.58839988708496,0.02199999988079071,1.0425351858139038,0.046601105481386185,41.846012115478516,0.054841071367263794,0.09559889882802963,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,pixelwise,aps,multiplicative
25.58839988708496,0.02199999988079071,2.6065995693206787,0.050607431679964066,42.56287384033203,0.05389014258980751,0.09675072133541107,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,boxwise,lac,additive
25.58839988708496,0.02199999988079071,1.5036191940307617,0.04900649935007095,42.56287384033203,0.05389014258980751,0.09707704931497574,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,boxwise,lac,multiplicative
25.58839988708496,0.02199999988079071,2.6065995693206787,0.050607431679964066,41.84627151489258,0.054841071367263794,0.097664974629879,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,boxwise,aps,additive
25.58839988708496,0.02199999988079071,1.5036191940307617,0.04900649935007095,41.846038818359375,0.054841071367263794,0.09806354343891144,0.02,0.05,0.05,0.1,hausdorff,box_count_threshold,boxwise,aps,multiplicative
17.777999877929688,0.018515676259994507,3.8291497230529785,0.047200001776218414,38.133968353271484,0.05149121209979057,0.0948178842663765,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,thresholded,lac,additive
17.777999877929688,0.018515676259994507,1.8169015645980835,0.03959999978542328,38.133968353271484,0.05149121209979057,0.08831664174795151,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,thresholded,lac,multiplicative
17.777999877929688,0.018515676259994507,3.8291497230529785,0.047200001776218414,37.15999221801758,0.05430646240711212,0.09776647388935089,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,thresholded,aps,additive
17.777999877929688,0.018515676259994507,1.8169015645980835,0.03959999978542328,37.15983963012695,0.05430646240711212,0.09113188832998276,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,thresholded,aps,multiplicative
17.777999877929688,0.018515676259994507,1.1576833724975586,0.05104438588023186,38.133968353271484,0.05149121209979057,0.09462714195251465,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,pixelwise,lac,additive
17.777999877929688,0.018515676259994507,1.113991379737854,0.05058332532644272,38.133968353271484,0.05149121209979057,0.09531177580356598,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,pixelwise,lac,multiplicative
17.777999877929688,0.018515676259994507,1.1576833724975586,0.05104438588023186,37.15999221801758,0.05430646240711212,0.09761155396699905,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,pixelwise,aps,additive
17.777999877929688,0.018515676259994507,1.113991379737854,0.05058332532644272,37.15983200073242,0.05430646240711212,0.09822985529899597,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,pixelwise,aps,multiplicative
17.777999877929688,0.018515676259994507,2.992828607559204,0.05216425657272339,38.133968353271484,0.05149121209979057,0.09473972022533417,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,boxwise,lac,additive
17.777999877929688,0.018515676259994507,1.6957101821899414,0.04916597902774811,38.133968353271484,0.05149121209979057,0.0938306599855423,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,boxwise,lac,multiplicative
17.777999877929688,0.018515676259994507,2.992828607559204,0.05216425657272339,37.15999984741211,0.05430646240711212,0.09779839962720871,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,boxwise,aps,additive
17.777999877929688,0.018515676259994507,1.6957101821899414,0.04916597902774811,37.159881591796875,0.05430646240711212,0.09671003371477127,0.02,0.05,0.05,0.1,hausdorff,box_count_recall,boxwise,aps,multiplicative
25.58839988708496,0.02199999988079071,21.602214813232422,0.040800001472234726,0.9938870072364807,0.05082009732723236,0.08743834495544434,0.02,0.05,0.05,0.1,lac,box_count_threshold,thresholded,lac,additive
25.58839988708496,0.02199999988079071,18.733600616455078,0.04879999905824661,0.9938870072364807,0.05082009732723236,0.09424393624067307,0.02,0.05,0.05,0.1,lac,box_count_threshold,thresholded,lac,multiplicative
25.58839988708496,0.02199999988079071,21.602214813232422,0.040800001472234726,1.006611943244934,0.050472691655159,0.08709094673395157,0.02,0.05,0.05,0.1,lac,box_count_threshold,thresholded,aps,additive
25.58839988708496,0.02199999988079071,18.733600616455078,0.04879999905824661,1.006611943244934,0.050472691655159,0.09385653585195541,0.02,0.05,0.05,0.1,lac,box_count_threshold,thresholded,aps,multiplicative
25.58839988708496,0.02199999988079071,17.19664764404297,0.04586943984031677,0.9938870072364807,0.05082009732723236,0.08551768958568573,0.02,0.05,0.05,0.1,lac,box_count_threshold,pixelwise,lac,additive
25.58839988708496,0.02199999988079071,14.147027969360352,0.05011359974741936,0.9938870072364807,0.05082009732723236,0.08919459581375122,0.02,0.05,0.05,0.1,lac,box_count_threshold,pixelwise,lac,multiplicative
25.58839988708496,0.02199999988079071,17.19664764404297,0.04586943984031677,1.006611943244934,0.050472691655159,0.08521152287721634,0.02,0.05,0.05,0.1,lac,box_count_threshold,pixelwise,aps,additive
25.58839988708496,0.02199999988079071,14.147027969360352,0.05011359974741936,1.006611943244934,0.050472691655159,0.08894053101539612,0.02,0.05,0.05,0.1,lac,box_count_threshold,pixelwise,aps,multiplicative
25.58839988708496,0.02199999988079071,20.421842575073242,0.043071161955595016,0.9938870072364807,0.05082009732723236,0.08196909725666046,0.02,0.05,0.05,0.1,lac,box_count_threshold,boxwise,lac,additive
25.58839988708496,0.02199999988079071,16.20977210998535,0.05000857636332512,0.9938870072364807,0.05082009732723236,0.08784898370504379,0.02,0.05,0.05,0.1,lac,box_count_threshold,boxwise,lac,multiplicative
25.58839988708496,0.02199999988079071,20.421842575073242,0.043071161955595016,1.006611943244934,0.050472691655159,0.08163409680128098,0.02,0.05,0.05,0.1,lac,box_count_threshold,boxwise,aps,additive
25.58839988708496,0.02199999988079071,16.20977210998535,0.05000857636332512,1.006611943244934,0.050472691655159,0.08757222443819046,0.02,0.05,0.05,0.1,lac,box_count_threshold,boxwise,aps,multiplicative
17.777999877929688,0.018515676259994507,20.03573989868164,0.03519999980926514,1.2434163093566895,0.04824931174516678,0.08058422803878784,0.02,0.05,0.05,0.1,lac,box_count_recall,thresholded,lac,additive
17.777999877929688,0.018515676259994507,20.04408836364746,0.04039999842643738,1.2434163093566895,0.04824931174516678,0.08550416678190231,0.02,0.05,0.05,0.1,lac,box_count_recall,thresholded,lac,multiplicative
17.777999877929688,0.018515676259994507,20.03573989868164,0.03519999980926514,1.3255622386932373,0.04735492542386055,0.07968985289335251,0.02,0.05,0.05,0.1,lac,box_count_recall,thresholded,aps,additive
17.777999877929688,0.018515676259994507,20.04408836364746,0.04039999842643738,1.3255622386932373,0.04735492542386055,0.08463446795940399,0.02,0.05,0.05,0.1,lac,box_count_recall,thresholded,aps,multiplicative
17.777999877929688,0.018515676259994507,15.857531547546387,0.0426686592400074,1.2434163093566895,0.04824931174516678,0.08256229013204575,0.02,0.05,0.05,0.1,lac,box_count_recall,pixelwise,lac,additive
17.777999877929688,0.018515676259994507,15.196431159973145,0.04571671411395073,1.2434163093566895,0.04824931174516678,0.08519876003265381,0.02,0.05,0.05,0.1,lac,box_count_recall,pixelwise,lac,multiplicative
17.777999877929688,0.018515676259994507,15.857531547546387,0.0426686592400074,1.3255622386932373,0.04735492542386055,0.08203950524330139,0.02,0.05,0.05,0.1,lac,box_count_recall,pixelwise,aps,additive
17.777999877929688,0.018515676259994507,15.196431159973145,0.04571671411395073,1.3255622386932373,0.04735492542386055,0.0848870575428009,0.02,0.05,0.05,0.1,lac,box_count_recall,pixelwise,aps,multiplicative
17.777999877929688,0.018515676259994507,18.778593063354492,0.03946002572774887,1.2434163093566895,0.04824931174516678,0.07848460972309113,0.02,0.05,0.05,0.1,lac,box_count_recall,boxwise,lac,additive
17.777999877929688,0.018515676259994507,17.59602165222168,0.04403895139694214,1.2434163093566895,0.04824931174516678,0.08217886090278625,0.02,0.05,0.05,0.1,lac,box_count_recall,boxwise,lac,multiplicative
17.777999877929688,0.018515676259994507,18.778593063354492,0.03946002572774887,1.3255622386932373,0.04735492542386055,0.07797753065824509,0.02,0.05,0.05,0.1,lac,box_count_recall,boxwise,aps,additive
17.777999877929688,0.018515676259994507,17.59602165222168,0.04403895139694214,1.3255622386932373,0.04735492542386055,0.0818646028637886,0.02,0.05,0.05,0.1,lac,box_count_recall,boxwise,aps,multiplicative
25.58839988708496,0.02199999988079071,35.53289794921875,0.02239999920129776,44.544437408447266,0.04820607975125313,0.06974893808364868,0.02,0.05,0.05,0.1,giou,box_count_threshold,thresholded,lac,additive
25.58839988708496,0.02199999988079071,35.53289794921875,0.02239999920129776,43.63632583618164,0.049121543765068054,0.0706644058227539,0.02,0.05,0.05,0.1,giou,box_count_threshold,thresholded,aps,additive
25.58839988708496,0.02199999988079071,31.41646957397461,0.03588729724287987,44.544437408447266,0.04820607975125313,0.08148407936096191,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,lac,additive
25.58839988708496,0.02199999988079071,158.2964324951172,0.026322778314352036,44.544437408447266,0.04820607975125313,0.07383014261722565,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,lac,multiplicative
25.58839988708496,0.02199999988079071,31.41646957397461,0.03588729724287987,43.636383056640625,0.049121543765068054,0.08222096413373947,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,aps,additive
25.58839988708496,0.02199999988079071,158.2964324951172,0.026322778314352036,43.63633728027344,0.049121543765068054,0.07476379722356796,0.02,0.05,0.05,0.1,giou,box_count_threshold,pixelwise,aps,multiplicative
25.58839988708496,0.02199999988079071,35.02712631225586,0.03052288293838501,44.544437408447266,0.04820607975125313,0.07639060169458389,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,lac,additive
25.58839988708496,0.02199999988079071,183.4134063720703,0.023938091471791267,44.544437408447266,0.04820607975125313,0.07150639593601227,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,lac,multiplicative
25.58839988708496,0.02199999988079071,35.02712631225586,0.03052288293838501,43.636390686035156,0.049121543765068054,0.0772390365600586,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,aps,additive
25.58839988708496,0.02199999988079071,183.4134063720703,0.023938091471791267,43.636314392089844,0.049121543765068054,0.0724218562245369,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,aps,multiplicative
17.777999877929688,0.018515676259994507,31.88638687133789,0.014399999752640724,44.657501220703125,0.04576905444264412,0.05963572487235069,0.02,0.05,0.05,0.1,giou,box_count_recall,thresholded,lac,additive
17.777999877929688,0.018515676259994507,31.88638687133789,0.014399999752640724,44.471317291259766,0.04558762162923813,0.059320952743291855,0.02,0.05,0.05,0.1,giou,box_count_recall,thresholded,aps,additive
17.777999877929688,0.018515676259994507,28.240724563598633,0.027853189036250114,44.657501220703125,0.04576905444264412,0.07160680741071701,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,lac,additive
17.777999877929688,0.018515676259994507,165.69192504882812,0.0113684656098485,44.657501220703125,0.04576905444264412,0.05664971470832825,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,lac,multiplicative
17.777999877929688,0.018515676259994507,28.240724563598633,0.027853189036250114,44.470726013183594,0.04558762162923813,0.07124356925487518,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,aps,additive
17.777999877929688,0.018515676259994507,165.69192504882812,0.0113684656098485,44.47134017944336,0.04558762162923813,0.05646827816963196,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,aps,multiplicative
17.777999877929688,0.018515676259994507,31.417400360107422,0.0203865896910429,44.657501220703125,0.04576905444264412,0.0645846277475357,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,lac,additive
17.777999877929688,0.018515676259994507,192.0146942138672,0.009953630156815052,44.657501220703125,0.04576905444264412,0.05529157817363739,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,lac,multiplicative
17.777999877929688,0.018515676259994507,31.417400360107422,0.0203865896910429,44.47068786621094,0.04558762162923813,0.06420272588729858,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,aps,additive
17.777999877929688,0.018515676259994507,192.0146942138672,0.009953630156815052,44.47132110595703,0.04558762162923813,0.0551101453602314,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,aps,multiplicative
22.65719985961914,0.026799999177455902,2.580127716064453,0.09759999811649323,0.9313015341758728,0.08775286376476288,0.1662532091140747,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,lac,additive
22.65719985961914,0.026799999177455902,1.7213343381881714,0.08839999884366989,0.9313015341758728,0.08775286376476288,0.16277754306793213,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,lac,multiplicative
22.65719985961914,0.026799999177455902,2.580127716064453,0.09759999811649323,0.9936000108718872,0.08128824084997177,0.16089580953121185,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,aps,additive
22.65719985961914,0.026799999177455902,1.7213343381881714,0.08839999884366989,0.9936000108718872,0.08128824084997177,0.15824535489082336,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,aps,multiplicative
22.65719985961914,0.026799999177455902,1.0299750566482544,0.09806530922651291,0.9313015341758728,0.08775286376476288,0.15222913026809692,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,lac,additive
22.65719985961914,0.026799999177455902,1.0178577899932861,0.09771352261304855,0.9313015341758728,0.08775286376476288,0.1524171680212021,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,lac,multiplicative
22.65719985961914,0.026799999177455902,1.0299750566482544,0.09806530922651291,0.9936000108718872,0.08128824084997177,0.14896012842655182,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,aps,additive
22.65719985961914,0.026799999177455902,1.0178577899932861,0.09771352261304855,0.9936000108718872,0.08128824084997177,0.1491771787405014,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,aps,multiplicative
22.65719985961914,0.026799999177455902,2.1558432579040527,0.09566976875066757,0.9313015341758728,0.08775286376476288,0.1477421522140503,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,lac,additive
22.65719985961914,0.026799999177455902,1.5515296459197998,0.09382151067256927,0.9313015341758728,0.08775286376476288,0.15104281902313232,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,lac,multiplicative
22.65719985961914,0.026799999177455902,2.1558432579040527,0.09566976875066757,0.9936000108718872,0.08128824084997177,0.14394380152225494,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,aps,additive
22.65719985961914,0.026799999177455902,1.5515296459197998,0.09382151067256927,0.9936000108718872,0.08128824084997177,0.14765025675296783,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,aps,multiplicative
14.04640007019043,0.02642849087715149,2.7440102100372314,0.09880000352859497,1.064003825187683,0.09176549315452576,0.16746316850185394,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,lac,additive
14.04640007019043,0.02642849087715149,1.913854718208313,0.07680000364780426,1.064003825187683,0.09176549315452576,0.15376907587051392,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,lac,multiplicative
14.04640007019043,0.02642849087715149,2.7440102100372314,0.09880000352859497,1.078674077987671,0.09177406877279282,0.16743537783622742,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,aps,additive
14.04640007019043,0.02642849087715149,1.913854718208313,0.07680000364780426,1.078674077987671,0.09177406877279282,0.15374130010604858,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,aps,multiplicative
14.04640007019043,0.02642849087715149,1.0842458009719849,0.09504994750022888,1.064003825187683,0.09176549315452576,0.15081611275672913,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,lac,additive
14.04640007019043,0.02642849087715149,1.0655148029327393,0.09668996930122375,1.064003825187683,0.09176549315452576,0.15379546582698822,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,lac,multiplicative
14.04640007019043,0.02642849087715149,1.0842458009719849,0.09504994750022888,1.078674077987671,0.09177406877279282,0.15083928406238556,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,aps,additive
14.04640007019043,0.02642849087715149,1.0655148029327393,0.09668996930122375,1.078674077987671,0.09177406877279282,0.1538238823413849,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,aps,multiplicative
14.04640007019043,0.02642849087715149,2.319507598876953,0.09719394892454147,1.064003825187683,0.09176549315452576,0.14982964098453522,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,lac,additive
14.04640007019043,0.02642849087715149,1.6957101821899414,0.08985207229852676,1.064003825187683,0.09176549315452576,0.15080443024635315,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,lac,multiplicative
14.04640007019043,0.02642849087715149,2.319507598876953,0.09719394892454147,1.078674077987671,0.09177406877279282,0.1497740000486374,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,aps,additive
14.04640007019043,0.02642849087715149,1.6957101821899414,0.08985207229852676,1.078674077987671,0.09177406877279282,0.15085990726947784,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,aps,multiplicative
22.65719985961914,0.026799999177455902,1.833017349243164,0.10239999741315842,25.348556518554688,0.10117840766906738,0.18995065987110138,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,lac,additive
22.65719985961914,0.026799999177455902,1.3817249536514282,0.1111999973654747,25.348556518554688,0.10117840766906738,0.2023019939661026,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,lac,multiplicative
22.65719985961914,0.026799999177455902,1.833017349243164,0.10239999741315842,27.610088348388672,0.10117197036743164,0.19014304876327515,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,aps,additive
22.65719985961914,0.026799999177455902,1.3817249536514282,0.1111999973654747,27.610200881958008,0.10117197036743164,0.20278297364711761,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,aps,multiplicative
22.65719985961914,0.026799999177455902,1.000910758972168,0.07036285102367401,25.348556518554688,0.10117840766906738,0.15364931523799896,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,lac,additive
22.65719985961914,0.026799999177455902,1.0178577899932861,0.061106592416763306,25.348556518554688,0.10117840766906738,0.14633317291736603,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,lac,multiplicative
22.65719985961914,0.026799999177455902,1.000910758972168,0.07036285102367401,27.610088348388672,0.10117197036743164,0.15478621423244476,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,aps,additive
22.65719985961914,0.026799999177455902,1.0178577899932861,0.061106592416763306,27.610193252563477,0.10117197036743164,0.14742004871368408,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,aps,multiplicative
22.65719985961914,0.026799999177455902,1.6399096250534058,0.09896858781576157,25.348556518554688,0.10117840766906738,0.1742297112941742,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,lac,additive
22.65719985961914,0.026799999177455902,1.284693717956543,0.10136989504098892,25.348556518554688,0.10117840766906738,0.18216834962368011,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,lac,multiplicative
22.65719985961914,0.026799999177455902,1.6399096250534058,0.09896858781576157,27.610088348388672,0.10117197036743164,0.17519643902778625,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,aps,additive
22.65719985961914,0.026799999177455902,1.284693717956543,0.10136989504098892,27.610193252563477,0.10117197036743164,0.18336112797260284,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,aps,multiplicative
14.04640007019043,0.02642849087715149,2.150545597076416,0.10239999741315842,22.0349063873291,0.09859873354434967,0.18713682889938354,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,thresholded,lac,additive
14.04640007019043,0.02642849087715149,1.5260422229766846,0.09600000083446503,22.0349063873291,0.09859873354434967,0.1851508766412735,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,thresholded,lac,multiplicative
14.04640007019043,0.02642849087715149,2.150545597076416,0.10239999741315842,23.6444149017334,0.09891575574874878,0.18807116150856018,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,thresholded,aps,additive
14.04640007019043,0.02642849087715149,1.5260422229766846,0.09600000083446503,23.644418716430664,0.09891575574874878,0.18592824041843414,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,thresholded,aps,multiplicative
14.04640007019043,0.02642849087715149,0.9989542961120605,0.09137555211782455,22.0349063873291,0.09859873354434967,0.16767555475234985,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,pixelwise,lac,additive
14.04640007019043,0.02642849087715149,1.0170382261276245,0.08133957535028458,22.0349063873291,0.09859873354434967,0.15971992909908295,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,pixelwise,lac,multiplicative
14.04640007019043,0.02642849087715149,0.9989542961120605,0.09137555211782455,23.6444149017334,0.09891575574874878,0.1689547449350357,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,pixelwise,aps,additive
